Handle,ObjType,TextString,Layer,TextHeight
BD1FF8,MText,"781.24",T-TIE-T,7.5
BD1FF9,MText,"781.11",T-TIE-T,7.5
BD1FFA,MText,"780.89",T-TIE-T,7.5
BD1FFB,MText,"780.61",T-TIE-T,7.5
BD1FFC,MText,"780.25",T-TIE-T,7.5
BD1FFD,MText,"780.02",T-TIE-T,7.5
BD1FFE,MText,"781.49",T-TIE-T,7.5
BD1FFF,MText,"783.13",T-TIE-T,7.5
BD2000,MText,"779.60",T-TIE-T,7.5
BD2001,MText,"779.60",T-TIE-T,7.5
BD2002,MText,"780.33",T-TIE-T,7.5
BD2003,MText,"783.62",T-TIE-T,7.5
BD2004,MText,"783.00",T-TIE-T,7.5
BD2005,MText,"782.60",T-TIE-T,7.5
BD2006,MText,"782.05",T-TIE-T,7.5
BD2007,MText,"782.11",T-TIE-T,7.5
BD2008,MText,"781.85",T-TIE-T,7.5
BD2009,MText,"781.48",T-TIE-T,7.5
BD200A,MText,"781.23",T-TIE-T,7.5
BD200B,MText,"780.90",T-TIE-T,7.5
BD200C,MText,"780.64",T-TIE-T,7.5
BD200D,MText,"780.30",T-TIE-T,7.5
BD200E,MText,"781.28",T-TIE-T,7.5
BD200F,MText,"779.97",T-TIE-T,7.5
BD2010,MText,"780.01",T-TIE-T,7.5
BD2011,MText,"783.92",T-TIE-T,7.5
BD2012,MText,"782.75",T-TIE-T,7.5
BD2013,MText,"782.38",T-TIE-T,7.5
BD2014,MText,"782.08",T-TIE-T,7.5
BD2015,MText,"782.39",T-TIE-T,7.5
BD2016,MText,"781.21",T-TIE-T,7.5
BD2017,MText,"781.55",T-TIE-T,7.5
BD2018,MText,"781.47",T-TIE-T,7.5
BD2019,MText,"781.28",T-TIE-T,7.5
BD201A,MText,"780.99",T-TIE-T,7.5
BD201B,MText,"780.50",T-TIE-T,7.5
BD201C,MText,"780.32",T-TIE-T,7.5
BD201D,MText,"783.04",T-TIE-T,7.5
BD201E,MText,"782.66",T-TIE-T,7.5
BD201F,MText,"782.32",T-TIE-T,7.5
BD2020,MText,"782.07",T-TIE-T,7.5
BD2021,MText,"781.89",T-TIE-T,7.5
BD2022,MText,"781.72",T-TIE-T,7.5
BD2023,MText,"781.33",T-TIE-T,7.5
BD2024,MText,"781.42",T-TIE-T,7.5
BD2025,MText,"780.91",T-TIE-T,7.5
BD2026,MText,"780.63",T-TIE-T,7.5
BD2027,MText,"780.51",T-TIE-T,7.5
BD2028,MText,"782.91",T-TIE-T,7.5
BD2029,MText,"782.56",T-TIE-T,7.5
BD202A,MText,"782.19",T-TIE-T,7.5
BD202B,MText,"781.95",T-TIE-T,7.5
BD202C,MText,"781.66",T-TIE-T,7.5
BD202D,MText,"781.38",T-TIE-T,7.5
BD202E,MText,"781.46",T-TIE-T,7.5
BD202F,MText,"781.03",T-TIE-T,7.5
BD2030,MText,"780.81",T-TIE-T,7.5
BD2031,MText,"782.71",T-TIE-T,7.5
BD2032,MText,"782.35",T-TIE-T,7.5
BD2033,MText,"782.00",T-TIE-T,7.5
BD2034,MText,"781.79",T-TIE-T,7.5
BD2035,MText,"781.73",T-TIE-T,7.5
BD2036,MText,"781.50",T-TIE-T,7.5
BD2037,MText,"781.15",T-TIE-T,7.5
BD2038,MText,"780.87",T-TIE-T,7.5
BD2039,MText,"780.80",T-TIE-T,7.5
BD203A,MText,"782.47",T-TIE-T,7.5
BD203B,MText,"781.82",T-TIE-T,7.5
BD203C,MText,"781.55",T-TIE-T,7.5
BD203D,MText,"781.23",T-TIE-T,7.5
BD203E,MText,"781.42",T-TIE-T,7.5
BD203F,MText,"780.88",T-TIE-T,7.5
BD5CCE,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Wooded Mixedwood\PSwamp}",WETLAND-T,9.999999999999808
BD5CDC,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Wooded Mixedwood Swamp}",WETLAND-T,9.994788599999783
BD5D08,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Wooded Mixedwood Swamp}",WETLAND-T,9.994788599999783
BD5D12,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Wooded Mixedwood Swamp}",WETLAND-T,9.994788599999783
BD5D19,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Ephemeral Draw}",T-WATER-T,9.999999999999808
BD5D1C,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Intermittent\PCreek}",T-WATER-T,9.999999999999808
BD5D1F,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Ephemeral Draw}",T-WATER-T,9.999999999999808
BD5D31,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Intermittent\PCreek}",T-WATER-T,9.999999999999808
BD5D3F,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;35cm Poplar & 25cm Spruce}",T-BUSH-T,9.994810499999435
BD5D43,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;35cm Poplar & 25cm Spruce}",T-BUSH-T,9.994810499999435
BD5E8C,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Wooded Mixedwood\PSwamp}",WETLAND-T,9.994788599999769
BD5E93,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Flare Stack}",T-TEXT,9.99478859999969
BD5E95,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Borrow Pit}",T-WATER-T,9.999999999999892
BD5E97,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Ephemeral \PDraw}",T-WATER-T,9.99478859999969
BD5E9A,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Ephemeral Draw}",T-WATER-T,9.999999999999808
BD5E9C,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Anchor}",AS-POWER-T,9.99478859999969
BD5E9E,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Anchor}",AS-POWER-T,9.99478859999969
BD5F98,MText,"Anchor\PFlare Stack\PLightpole\PPig Trap\PPipe\P  A/G (Above Ground)\P  U/G (Underground)\PPipe Rack\PBuried Cable",CG-NOTES,10
BD5F9B,MText,"Propane Bullet\PRiser\PValve\PFlange\PPower Pole",CG-NOTES,10
BD5F9D,MText,"\pxqc;AS-BUILT LEGEND",0,10
BD6100,MText,"{\fArial Narrow|b0|i1|c0|p34;Guard Rail}",T-TEXT,9.99478859999969
