Handle,ObjType,TextString,Layer,TextHeight
AFEEDA,MText,"BP Canada Energy Group ULC",licensee,9.999999999999925
AFEEDB,MText,"Quasar Petroleum Ltd",licensee,9.999999999999925
AFEEDD,MText,"Hwn Energy Ltd.",licensee,9.999999999999925
AFEEDE,MText,"Rok Resources Inc.",licensee,9.999999999999925
AFEEDF,MText,"Hwn Energy Ltd.",licensee,9.999999999999925
AFEEE0,MText,"Hwn Energy Ltd.",licensee,9.999999999999925
AFEEE2,MText,"Hwn Energy Ltd.",licensee,9.999999999999925
AFEEE4,MText,"Canadian Natural Resources Limited",licensee,9.999999999999925
AFEEE9,MText,"100010906119W500",uwi,9.999999999999925
AFEEEA,MText,"102161606119W500",uwi,9.999999999999925
AFEEEB,MText,"100100406119W500",uwi,9.999999999999925
AFEEEC,MText,"100030406119W500",uwi,9.999999999999925
AFEEEE,MText,"100010906119W502",uwi,9.999999999999925
AFEEEF,MText,"102030406119W500",uwi,9.999999999999925
AFEEF0,MText,"100130406119W500",uwi,9.999999999999925
AFEEF1,MText,"100120406119W500",uwi,9.999999999999925
AFEEF3,MText,"100050406119W500",uwi,9.999999999999925
AFEEF5,MText,"100080506119W500",uwi,9.999999999999925
AFF534,DBText,"109°48'20''",L-BD1,9.994493899999917
AFF535,DBText,"191.82",L-BD1,9.994493899999917
AFF536,DBText,"255.06",L-BD1,9.994493899999917
AFF537,DBText,"199°48'20''",L-BD1,9.994493899999917
AFF54E,MText,"{\fArial Narrow|b0|i1|c0|p34;Old Cutblock}",T-TEXT,9.999999999999913
AFF54F,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;10cm Pine \P& Willows \P(Regrowth)}",T-BUSH-T,9.999999999999913
AFF550,MText,"{\fArial Narrow|b0|i1|c0|p34;Old Cutblock}",T-TEXT,9.999999999999913
AFF551,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;10cm Pine \P& Willows \P(Regrowth)}",T-BUSH-T,9.999999999999913
AFF7CA,MText,"{\fArial Narrow|b0|i1|c0|p34;Old Cutblock}",T-TEXT,9.999999999999913
AFF7CB,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;10cm Pine \P& Willows \P(Regrowth)}",T-BUSH-T,9.999999999999913
AFF7CC,MText,"{\fArial Narrow|b0|i1|c0|p34;Old Cutblock}",T-TEXT,9.999999999999913
AFF7CD,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;10cm Pine \P& Willows \P(Regrowth)}",T-BUSH-T,9.999999999999913
